date,game_size,match_id,match_mode,party_size,player_assists,player_dbno,player_dist_ride,player_dist_walk,player_dmg,player_kills,player_name,player_survive_time,team_id,team_placement
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,3,3,0.0,3859.38647,947,9,cll_x,32.56035,31,1
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,3,4,0.0,3591.4494600000003,695,8,Kaboshh,32.56035,31,1
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,2859.81934,0,0,dysongamblin,25.081216666666663,33,9
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,2241.26953,63,1,Feltydegree,25.081133333333334,33,9
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,2,0.0,980.734,342,3,Khokatu,10.905283333333333,35,20
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,994.0451,98,1,MR_2_Putts,10.905233333333333,35,20
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,98.87635,17,0,Salvatare,2.3858333333333333,37,44
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,29.546636600000003,9,0,J3wfr3sh,1.792,37,44
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,4616.87646,1968.2439,13,0,JsnDL,19.1653,39,13
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,4910.371,1882.24011,13,0,DoubbleTiger,19.145683333333334,39,13
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,320.937958,0,0,nhathoi2002,6.0353166666666676,42,28
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,183.588608,12,0,Kubisuper,2.7984000000000004,42,28
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,15.6847267,0,0,Psychogaming55,1.4237499999999998,44,49
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,32.3702,0,0,TOPGUN_HAWK,1.2811,44,49
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,32.504055,0,0,luckyjj10,5.250766666666666,46,46
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,36.25542,187,0,Painkiller00,2.0,46,46
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,2,0.0,384.757629,222,2,Debuffs,7.278333333333333,50,24
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,305.382141,200,2,D3mig0dj,4.8636333333333335,50,24
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,154.201187,83,1,Uther_Party,5.782066666666667,10,30
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,131.513031,152,0,STRESSLORD,5.782116666666667,10,30
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,350.5308,0,0,doubi971022,3.0371333333333337,13,40
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,3,1,0.0,4487.380999999999,216,1,Vanaduke,28.52045,21,5
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,3,0.0,4526.47949,627,4,PICAFUMO,27.2532,21,5
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,171.82045,17,0,CeeWilly,2.636683333333333,24,43
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,55.38103,49,0,Lazieee,2.587683333333333,24,43
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,248.8047,40,0,JokersxD,3.4921833333333336,28,39
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,1,1,0.0,28.7447262,100,0,JelfS2,1.8331333333333333,28,39
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,1,0,0.0,55.6292,51,0,Little_Mayo,1.71445,29,47
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,11.7491455,0,0,Sned_Ndues,1.4929166666666667,29,47
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,219.790115,40,0,JFrogK,4.039816666666667,32,36
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,0.0,9,0,BastionK,1.6422333333333334,32,36
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,7404.535640000001,626.0801,216,1,LepuffGaming,15.4968,34,17
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,346.97912599999995,112,1,Whatsupdoc12,6.531066666666666,34,17
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,1164.3701199999998,10,1,FART-IN-THE-WIND,17.980533333333334,36,16
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,1,0,0.8799971999999999,1234.90576,33,0,PLUB-xiaobai,17.98045,36,16
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,649.875366,20,0,Brax-iwnl-,8.389416666666667,41,23
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,764.9837650000001,128,0,CoffeL,8.389466666666667,41,23
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,17.7055874,0,0,ShaggyOPTV,1.8642333333333334,43,41
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,110.9165,22,0,Rise3,2.93,43,41
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,512.33,0,0,Elwe_Tinuviel,9.28555,49,22
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,511.87524400000007,0,0,Enirvo,7.894683333333333,49,22
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,259.960083,100,1,cuiweijun,5.061833333333333,1,33
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,15.4705324,0,0,guapiyihao110,1.9004666666666667,1,33
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,2,1042.0361300000002,712.9943,199,2,Omaii,10.576083333333335,2,21
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,1024.919,541.584839,100,1,Kakoemako,10.576033333333333,2,21
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,81.44543,0,0,Ryan10008,13.1928,7,47
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,6.321112,0,0,XxWolfWillxX,1.3419333333333334,7,47
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,1,1,0.0,3110.04883,152,1,YaBaDabbaDo,26.286216666666665,8,2
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,3,0.0,3897.77466,544,5,G-SpotHitman,32.558,8,2
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,4.021891,49,0,Mrsorro,1.5153333333333334,11,48
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,29.032411600000003,0,0,EhhGlen,1.5152666666666665,11,48
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,191.29599,0,0,The_Lerva,2.209,17,25
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,0.0,0,0,BlazemasterBitch,7.067583333333333,17,25
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,556.7703,87,0,dustymate,6.173966666666669,19,12
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,2,4153.61,1366.29468,443,4,Dustation,20.0391,19,12
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,84.77790999999999,0,0,jihadijeff,2.3518833333333333,25,45
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,78.1840057,0,0,Frootyloops,2.351916666666667,25,45
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,45.88266,0,0,str8mirking,2.7470499999999998,38,42
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,218.339142,0,0,Kitten_stomper,2.7469833333333336,38,42
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,2,430.462433,3260.19751,457,5,iliKeSwim2T,27.459333333333333,40,7
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,1,1,430.2591,1055.27783,295,4,BOB-LIU,17.28915,40,7
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,2,0,3827.16187,1559.1154800000002,34,0,Big-Shrimp-,18.715566666666668,45,15
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,4109.25635,1263.71411,252,3,MaseratiWeedFarm,18.71565,45,15
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,2,4482.072270000001,3330.786,265,3,mgeorg19,29.33363333333333,12,4
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,4202.31445,3087.75464,259,2,mattloveOHIOST5,29.333716666666664,12,4
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,769.654053,194,2,LY749280116,6.282766666666666,30,27
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,0.0,762.4444,99,1,jjyoudianda1717,6.282716666666667,30,27
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,4660.6,2920.9892600000003,213,1,malelgbb,31.522533333333335,47,3
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,1,5081.1320000000005,1757.606,275,3,Daddy_Chen,21.60343333333333,47,3
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,130.697662,0,0,Setton_Devilfish,4.623483333333334,48,29
2017-10-21,49,2U4GBNA0Ymk3d2CRTRbVv2iQfO22K2oLO9NzYYvx1f816o8SUilf_nxB23GhfOsg,tpp,2,0,0,0.0,261.048645,23,0,DanteLinoge,5.955150000000001,48,29
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,3873.384,2018.86328,128,1,HoshiP,20.44901666666667,100003,21
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,1271.50146,119,1,Smoke_E,10.588133333333333,100004,47
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,236.595032,0,0,CONGEE1,4.422383333333333,100005,68
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,3563.538,170.790085,0,0,FILO_Yarrick,8.15135,100009,55
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,1252.72437,0,0,420Tokemaster,7.6156500000000005,100010,58
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,23.650713,43,0,dirtymustache,2.5145,100013,82
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,7808.84131,2827.86743,149,1,BronzeHanzo,28.06186666666667,100018,6
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,1790.83875,783.4369,68,0,ewdfr,9.457633333333336,100027,53
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,17.131671899999997,0,0,xianyu-youmeng,1.9686666666666668,100035,90
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,1322.21143,0,0,No-times,14.443483333333331,100045,38
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,1,0,904.682,2171.82227,290,2,Rui-baba,20.112883333333333,100052,23
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,1,0,4738.17,1848.915,393,2,NYSD,29.121733333333335,100055,3
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,87.47874,100,1,BasicBozo1,3.0367166666666665,100056,76
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,195.496567,124,1,cdkangbazi,3.1454,100058,75
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,109.958565,24,0,DuttyLongStick,3.53675,100059,73
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,1,0,3677.29321,1651.91138,272,2,zTlaloc-,16.295233333333336,100064,31
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,40.5759468,0,0,WeChat1988,1.3828833333333332,100065,96
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,8155.151999999999,1216.04822,159,1,Rambo366,28.697566666666667,100066,4
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,1490.60229,306.067627,170,1,7Flamezz,5.376233333333333,100070,63
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,556.0586549999999,26,0,AcousticMorty,6.450783333333334,100081,60
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,133.318069,3193.11,107,1,tookkiy,22.420149999999996,100082,19
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,49.0614738,48,0,jfiensksl,2.5181833333333334,100092,81
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,1,0,996.739868,2005.94092,102,0,BE4AREFUL,15.528716666666666,100095,34
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,1580.5875199999998,763.0354,396,4,youngblood2990,18.041249999999998,100000,28
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,1164.42529,271,2,D3M0L370R,10.411866666666667,100001,48
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,4956.9917,1111.05908,1,0,ballsaurus,22.9355,100006,13
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,433.074463,0,0,DiscoDemolition,9.477300000000001,100008,52
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,2186.00537,24,0,joker0817zzz,10.615033333333333,100019,46
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,535.03,194,2,wanglihong1988,6.27815,100024,62
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,13.8511305,0,0,Yubo305465550,1.8761,100028,91
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,1593.26611,124,1,wnrm,11.963,100029,42
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,1564.02356,0,0,damao408,11.157166666666665,100031,44
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,1649.60657,1524.10693,0,0,wyh3565,14.772916666666667,100034,36
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,2180.1272,1737.5875199999998,100,1,Couxsduy,13.491133333333334,100036,40
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,10.9178419,0,0,QiMegngGuang,1.6739166666666667,100040,95
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,2217.35547,760.0084,0,0,alekssmert,10.942316666666667,100041,45
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,2091.1403800000003,3607.03247,825,8,INLine11,29.81925,100044,1
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,79.12044,0,0,zzrrww,2.815833333333333,100050,78
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,495.1632,0,0,Tigerwalk,5.220916666666667,100057,65
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,218.596939,100,1,austinzhang1991,19.327533333333335,100060,48
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,82.8771057,0,0,BigDickLv,2.958433333333333,100062,77
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,2837.243,1968.13708,513,4,BonerThreeK,20.119716666666665,100063,22
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,180.161758,61,0,ZHONERSAONIAN,3.705033333333333,100068,72
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,1985.89636,536.71,102,1,buerxin5277,9.689783333333333,100074,50
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,801.0223,0,0,speed_demonzzzz,7.883383333333333,100076,56
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,508.6687,1986.67126,176,1,TheRayGun,16.1348,100080,32
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,6141.552,1014.48096,0,0,dsqdsf,19.144616666666664,100087,25
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,3156.33838,224,2,Uh_Godly,16.945366666666665,100088,29
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,1,0,4076.094,2911.72217,79,1,xxxxxxxxxxd,22.571900000000003,100093,18
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,5356.521479999999,268,3,Gaooninja,29.81685,100097,2
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,21.521431,0,0,54Lemon,2.1169333333333333,100098,87
2017-11-12,96,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,tpp,1,0,0,0.0,1154.55054,19,0,FuttBuck,12.294316666666667,100002,41
